State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Bottle gourd,Bottle Gourd,FAQ,1500.0,1570.0,1540.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Brinjal,Arkasheela Mattigulla,FAQ,1430.0,1510.0,1470.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Green Chilli,Green Chilly,FAQ,2880.0,2950.0,2910.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Gur(Jaggery),Achhu,FAQ,3610.0,3700.0,3650.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Masur Dal,Masur Dal,FAQ,7515.0,7615.0,7570.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Mustard Oil,Mustard Oil,FAQ,14440.0,14540.0,14490.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Onion,Red,FAQ,1100.0,1200.0,1165.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Paddy(Dhan)(Common),Common,FAQ,2085.0,2140.0,2110.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Papaya,Papaya,Medium,231.0,240.0,236.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Pomegranate,Other,Medium,6810.0,6910.0,6860.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,Haldwani,FAQ,1100.0,1160.0,1130.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Pumpkin,Other,FAQ,1210.0,1300.0,1265.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Rice,1009 Kar,FAQ,2360.0,2410.0,2385.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Ridgeguard(Tori),Other,FAQ,1820.0,1920.0,1870.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,FAQ,6110.0,6280.0,6170.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Wheat,Dara,FAQ,2185.0,2250.0,2215.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Apple,Simla,Medium,9380.0,9600.0,9560.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Banana,Banana - Ripe,Medium,2490.0,2710.0,2680.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5490.0,5700.0,5685.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Bottle gourd,Bottle Gourd,FAQ,1500.0,1640.0,1550.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Brinjal,Round/Long,FAQ,1440.0,1570.0,1480.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Garlic,Desi,FAQ,5490.0,5700.0,5660.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Green Chilli,Green Chilly,FAQ,2850.0,3000.0,2900.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Gur(Jaggery),Pathari,FAQ,3610.0,3700.0,3660.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Lentil (Masur)(Whole),Masoor Gola,FAQ,6650.0,6850.0,6820.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Maize,Yellow,FAQ,2060.0,2130.0,2100.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Mustard,Sarson(Black),FAQ,5550.0,5670.0,5640.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Onion,Red,FAQ,1100.0,1200.0,1160.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Paddy(Dhan)(Common),Common,FAQ,1970.0,2150.0,2120.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Papaya,Papaya,Medium,2250.0,2400.0,2380.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Pomegranate,Pomogranate,Medium,6690.0,6900.0,6880.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Potato,Haldwani,FAQ,1140.0,1240.0,1180.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Pumpkin,Pumpkin,FAQ,1210.0,1320.0,1260.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Rice,Coarse,FAQ,2290.0,2410.0,2380.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Sugar,Chini,FAQ,3550.0,3680.0,3640.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Tomato,Deshi,FAQ,6050.0,6250.0,6190.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,2160.0,2250.0,2225.0
Uttar Pradesh,Lucknow,Lucknow,Apple,Kasmir/Shimla - II,Medium,9500.0,9650.0,9600.0
Uttar Pradesh,Lucknow,Lucknow,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11400.0,11600.0,11500.0
Uttar Pradesh,Lucknow,Lucknow,Banana,Banana - Ripe,Medium,2000.0,2200.0,2100.0
Uttar Pradesh,Lucknow,Lucknow,Banana - Green,Banana - Green,FAQ,1910.0,2010.0,1965.0
Uttar Pradesh,Lucknow,Lucknow,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,6250.0,6350.0,6310.0
Uttar Pradesh,Lucknow,Lucknow,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,5620.0,5720.0,5670.0
Uttar Pradesh,Lucknow,Lucknow,Bhindi(Ladies Finger),Bhindi,FAQ,1920.0,2120.0,2030.0
Uttar Pradesh,Lucknow,Lucknow,Bitter gourd,Bitter Gourd,FAQ,1970.0,2170.0,2020.0
Uttar Pradesh,Lucknow,Lucknow,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,7815.0,7910.0,7865.0
Uttar Pradesh,Lucknow,Lucknow,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,8900.0,9100.0,9000.0
Uttar Pradesh,Lucknow,Lucknow,Bottle gourd,Bottle Gourd,FAQ,1540.0,1650.0,1600.0
Uttar Pradesh,Lucknow,Lucknow,Brinjal,Round/Long,FAQ,1675.0,1770.0,1735.0
Uttar Pradesh,Lucknow,Lucknow,Capsicum,Capsicum,FAQ,2820.0,3000.0,2925.0
Uttar Pradesh,Lucknow,Lucknow,Garlic,Garlic,FAQ,5900.0,6100.0,6000.0
Uttar Pradesh,Lucknow,Lucknow,Ginger(Green),Green Ginger,FAQ,9400.0,9600.0,9500.0
Uttar Pradesh,Lucknow,Lucknow,Green Chilli,Green Chilly,FAQ,2900.0,3100.0,3000.0
Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),Green (Whole),FAQ,7900.0,8000.0,7955.0
Uttar Pradesh,Lucknow,Lucknow,Gur(Jaggery),Yellow,FAQ,3620.0,3720.0,3670.0
Uttar Pradesh,Lucknow,Lucknow,Lemon,Lemon,FAQ,4800.0,4900.0,4850.0
Uttar Pradesh,Lucknow,Lucknow,Mango,Dusheri,Medium,2000.0,2200.0,2100.0
Uttar Pradesh,Lucknow,Lucknow,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2100.0,2300.0,2200.0
Uttar Pradesh,Lucknow,Lucknow,Mousambi(Sweet Lime),Mousambi,Medium,4000.0,4200.0,4100.0
Uttar Pradesh,Lucknow,Lucknow,Mustard,Lohi Black,FAQ,5480.0,5580.0,5530.0
Uttar Pradesh,Lucknow,Lucknow,Onion,Red,FAQ,1350.0,1450.0,1400.0
Uttar Pradesh,Lucknow,Lucknow,Papaya,Papaya,Medium,2500.0,2600.0,2550.0
Uttar Pradesh,Lucknow,Lucknow,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,3000.0,3150.0,3100.0
Uttar Pradesh,Lucknow,Lucknow,Pomegranate,Pomogranate,Medium,7000.0,7150.0,7100.0
Uttar Pradesh,Lucknow,Lucknow,Potato,Desi,FAQ,1110.0,1210.0,1160.0
Uttar Pradesh,Lucknow,Lucknow,Pumpkin,Pumpkin,FAQ,1380.0,1480.0,1435.0
Uttar Pradesh,Lucknow,Lucknow,Rice,Coarse,FAQ,2575.0,2670.0,2625.0
Uttar Pradesh,Lucknow,Lucknow,Tomato,Deshi,FAQ,6800.0,7300.0,7000.0
Uttar Pradesh,Lucknow,Lucknow,Wheat,Dara,FAQ,2260.0,2360.0,2315.0
Uttar Pradesh,Lucknow,Lucknow,White Peas,White Peas,FAQ,5300.0,5450.0,5400.0
Uttar Pradesh,Maharajganj,Gadaura,Banana - Green,Banana - Green,FAQ,1000.0,1200.0,1100.0
Uttar Pradesh,Maharajganj,Gadaura,Bhindi(Ladies Finger),Bhindi,FAQ,1500.0,1700.0,1600.0
Uttar Pradesh,Maharajganj,Gadaura,Bottle gourd,Bottle Gourd,FAQ,1000.0,1200.0,1100.0
Uttar Pradesh,Maharajganj,Gadaura,Garlic,Garlic,FAQ,2000.0,2200.0,2100.0
Uttar Pradesh,Maharajganj,Gadaura,Ginger(Green),Green Ginger,FAQ,5000.0,5200.0,5100.0
Uttar Pradesh,Maharajganj,Gadaura,Green Chilli,Green Chilly,FAQ,1800.0,2000.0,1900.0
Uttar Pradesh,Maharajganj,Gadaura,Jack Fruit,Jack Fruit,Medium,1000.0,1200.0,1100.0
Uttar Pradesh,Maharajganj,Gadaura,Onion,Red,FAQ,1100.0,1300.0,1200.0
Uttar Pradesh,Maharajganj,Gadaura,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,1800.0,2000.0,1900.0
Uttar Pradesh,Maharajganj,Gadaura,Potato,Red,FAQ,1000.0,1200.0,1100.0
Uttar Pradesh,Maharajganj,Gadaura,Tomato,Hybrid,FAQ,4000.0,5000.0,4500.0
Uttar Pradesh,Maharajganj,Nautnava,Banana - Green,Banana - Green,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Maharajganj,Nautnava,Cauliflower,Cauliflower,FAQ,1200.0,1300.0,1250.0
Uttar Pradesh,Maharajganj,Nautnava,Garlic,Average,FAQ,2000.0,2200.0,2100.0
Uttar Pradesh,Maharajganj,Nautnava,Ginger(Green),Green Ginger,FAQ,2600.0,2800.0,2700.0
Uttar Pradesh,Maharajganj,Nautnava,Green Chilli,Green Chilly,FAQ,1900.0,2100.0,2000.0
Uttar Pradesh,Maharajganj,Nautnava,Gur(Jaggery),Red,FAQ,3200.0,3300.0,3250.0
Uttar Pradesh,Maharajganj,Nautnava,Onion,Red,FAQ,1300.0,1500.0,1400.0
Uttar Pradesh,Maharajganj,Nautnava,Paddy(Dhan)(Common),Paddy Coarse,FAQ,2200.0,2400.0,2300.0
Uttar Pradesh,Maharajganj,Nautnava,Potato,Desi,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Maharajganj,Nautnava,Rice,III,FAQ,2300.0,2500.0,2400.0
Uttar Pradesh,Maharajganj,Nautnava,Tomato,Hybrid,FAQ,1400.0,1500.0,1450.0
Uttar Pradesh,Maharajganj,Nautnava,Wheat,Dara,FAQ,2150.0,2250.0,2200.0
Uttar Pradesh,Mahoba,Mahoba,Apple,Royal Delicious,Medium,9300.0,9400.0,9350.0
Uttar Pradesh,Mahoba,Mahoba,Banana,Banana - Ripe,Medium,2270.0,2380.0,2310.0
Uttar Pradesh,Mahoba,Mahoba,Barley (Jau),Dara,FAQ,1770.0,1870.0,1810.0
Uttar Pradesh,Mahoba,Mahoba,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5300.0,5400.0,5345.0
Uttar Pradesh,Mahoba,Mahoba,Bhindi(Ladies Finger),Bhindi,FAQ,2200.0,2300.0,2240.0
Uttar Pradesh,Mahoba,Mahoba,Bottle gourd,Bottle Gourd,FAQ,1650.0,1750.0,1690.0
Uttar Pradesh,Mahoba,Mahoba,Brinjal,Brinjal,FAQ,1850.0,1950.0,1910.0
Uttar Pradesh,Mahoba,Mahoba,Cabbage,Cabbage,FAQ,1350.0,1450.0,1400.0
Uttar Pradesh,Mahoba,Mahoba,Cauliflower,Local,FAQ,2600.0,2700.0,2650.0
Uttar Pradesh,Mahoba,Mahoba,Green Chilli,Green Chilly,FAQ,4140.0,4250.0,4190.0
Uttar Pradesh,Mahoba,Mahoba,Gur(Jaggery),Red,FAQ,3500.0,3600.0,3550.0
Uttar Pradesh,Mahoba,Mahoba,Lemon,Lemon,FAQ,3920.0,4030.0,3970.0
Uttar Pradesh,Mahoba,Mahoba,Lentil (Masur)(Whole),Masoor Gola,FAQ,5950.0,6050.0,6000.0
Uttar Pradesh,Mahoba,Mahoba,Mousambi(Sweet Lime),Mousambi,Medium,4150.0,4250.0,4200.0
Uttar Pradesh,Mahoba,Mahoba,Mustard,Sarson(Black),FAQ,8400.0,8500.0,8450.0
Uttar Pradesh,Mahoba,Mahoba,Onion,Red,FAQ,1200.0,1300.0,1250.0
Uttar Pradesh,Mahoba,Mahoba,Papaya,Papaya,Medium,2000.0,2100.0,2030.0
Uttar Pradesh,Mahoba,Mahoba,Pomegranate,Pomogranate,Medium,6300.0,6420.0,6340.0
Uttar Pradesh,Mahoba,Mahoba,Potato,Local,FAQ,1180.0,1280.0,1225.0
Uttar Pradesh,Mahoba,Mahoba,Pumpkin,Pumpkin,FAQ,1300.0,1400.0,1330.0
Uttar Pradesh,Mahoba,Mahoba,Rice,III,FAQ,2460.0,2570.0,2510.0
Uttar Pradesh,Mahoba,Mahoba,Tomato,Local,FAQ,7100.0,7250.0,7150.0
Uttar Pradesh,Mahoba,Mahoba,Wheat,Dara,FAQ,2100.0,2200.0,2160.0
Uttar Pradesh,Mahoba,Mahoba,White Peas,White Peas,FAQ,3950.0,4100.0,4010.0
Uttar Pradesh,Mainpuri,Ghiraur,Apple,Delicious,Medium,8335.0,8535.0,8435.0
Uttar Pradesh,Mainpuri,Ghiraur,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,7000.0,7110.0,7050.0
Uttar Pradesh,Mainpuri,Ghiraur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11225.0,11425.0,11325.0
Uttar Pradesh,Mainpuri,Ghiraur,Banana,Banana - Ripe,Medium,2135.0,2335.0,2235.0
Uttar Pradesh,Mainpuri,Ghiraur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5500.0,5625.0,5560.0
Uttar Pradesh,Mainpuri,Ghiraur,Bottle gourd,Bottle Gourd,FAQ,920.0,1120.0,1020.0
Uttar Pradesh,Mainpuri,Ghiraur,Brinjal,Round/Long,FAQ,1400.0,1600.0,1500.0
Uttar Pradesh,Mainpuri,Ghiraur,Green Chilli,Green Chilly,FAQ,2300.0,2500.0,2400.0
Uttar Pradesh,Mainpuri,Ghiraur,Lemon,Lemon,FAQ,5000.0,5200.0,5100.0
Uttar Pradesh,Mainpuri,Ghiraur,Maize,Yellow,FAQ,1910.0,2110.0,2010.0
Uttar Pradesh,Mainpuri,Ghiraur,Mango,Dusheri,Medium,2300.0,2500.0,2400.0
Uttar Pradesh,Mainpuri,Ghiraur,Onion,Red,FAQ,1035.0,1235.0,1135.0
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,795.0,995.0,895.0
Uttar Pradesh,Mainpuri,Ghiraur,Pumpkin,Pumpkin,FAQ,810.0,1020.0,910.0
Uttar Pradesh,Mainpuri,Ghiraur,Rice,III,FAQ,2855.0,3055.0,2955.0
Uttar Pradesh,Mainpuri,Ghiraur,Tomato,Hybrid,FAQ,5800.0,6000.0,5900.0
Uttar Pradesh,Mainpuri,Ghiraur,Wheat,Dara,FAQ,2040.0,2240.0,2140.0
Uttar Pradesh,Mainpuri,Mainpuri,Apple,Delicious,Medium,8350.0,8540.0,8460.0
Uttar Pradesh,Mainpuri,Mainpuri,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,6940.0,7130.0,7045.0
Uttar Pradesh,Mainpuri,Mainpuri,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11220.0,11410.0,11315.0
Uttar Pradesh,Mainpuri,Mainpuri,Banana,Banana - Ripe,Medium,2100.0,2300.0,2200.0
Uttar Pradesh,Mainpuri,Mainpuri,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5425.0,5620.0,5535.0
Uttar Pradesh,Mainpuri,Mainpuri,Bhindi(Ladies Finger),Bhindi,FAQ,1500.0,1700.0,1600.0
Uttar Pradesh,Mainpuri,Mainpuri,Bitter gourd,Bitter Gourd,FAQ,1600.0,1800.0,1700.0
Uttar Pradesh,Mainpuri,Mainpuri,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,9225.0,9420.0,9335.0
Uttar Pradesh,Mainpuri,Mainpuri,Bottle gourd,Bottle Gourd,FAQ,1000.0,1200.0,1100.0
Uttar Pradesh,Mainpuri,Mainpuri,Brinjal,Round/Long,FAQ,1370.0,1570.0,1480.0
Uttar Pradesh,Mainpuri,Mainpuri,Green Chilli,Green Chilly,FAQ,2330.0,2520.0,2435.0
Uttar Pradesh,Mainpuri,Mainpuri,Groundnut,Hybrid,FAQ,5900.0,6700.0,6600.0
Uttar Pradesh,Mainpuri,Mainpuri,Gur(Jaggery),Red,FAQ,3330.0,3520.0,3435.0
Uttar Pradesh,Mainpuri,Mainpuri,Maize,Yellow,FAQ,1860.0,2100.0,2000.0
Uttar Pradesh,Mainpuri,Mainpuri,Mustard,Sarson(Black),FAQ,5320.0,5540.0,5455.0
Uttar Pradesh,Mainpuri,Mainpuri,Onion,Red,FAQ,1030.0,1220.0,1140.0
Uttar Pradesh,Mainpuri,Mainpuri,Pomegranate,Pomogranate,Medium,6500.0,6700.0,6600.0
Uttar Pradesh,Mainpuri,Mainpuri,Pumpkin,Pumpkin,FAQ,860.0,1050.0,965.0
Uttar Pradesh,Mainpuri,Mainpuri,Rice,III,FAQ,2840.0,3030.0,2950.0
Uttar Pradesh,Mainpuri,Mainpuri,Sponge gourd,Sponge gourd,FAQ,1540.0,1730.0,1650.0
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Deshi,FAQ,5800.0,6000.0,5900.0
Uttar Pradesh,Mainpuri,Mainpuri,Wheat,Dara,FAQ,2130.0,2150.0,2141.0
Uttar Pradesh,Mathura,Kosikalan,Onion,Red,FAQ,1030.0,1095.0,1065.0
Uttar Pradesh,Mathura,Kosikalan,Potato,Desi,FAQ,920.0,990.0,960.0
Uttar Pradesh,Mathura,Kosikalan,Tomato,Deshi,FAQ,5300.0,5500.0,5400.0
Uttar Pradesh,Mathura,Mathura,Apple,Delicious,Medium,8400.0,8800.0,8600.0
Uttar Pradesh,Mathura,Mathura,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,7600.0,8000.0,7800.0
Uttar Pradesh,Mathura,Mathura,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11300.0,11600.0,11500.0
Uttar Pradesh,Mathura,Mathura,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2120.0,2160.0,2140.0
Uttar Pradesh,Mathura,Mathura,Banana,Banana - Ripe,Medium,1900.0,2100.0,2000.0
Uttar Pradesh,Mathura,Mathura,Banana - Green,Banana - Green,FAQ,1400.0,1600.0,1500.0
Uttar Pradesh,Mathura,Mathura,Barley (Jau),Dara,FAQ,1960.0,2010.0,1990.0
Uttar Pradesh,Mathura,Mathura,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5460.0,5650.0,5550.0
Uttar Pradesh,Mathura,Mathura,Bhindi(Ladies Finger),Bhindi,FAQ,1500.0,1700.0,1600.0
Uttar Pradesh,Mathura,Mathura,Bitter gourd,Bitter Gourd,FAQ,1600.0,2000.0,1800.0
Uttar Pradesh,Mathura,Mathura,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,7150.0,7600.0,7400.0
Uttar Pradesh,Mathura,Mathura,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,9200.0,9400.0,9300.0
Uttar Pradesh,Mathura,Mathura,Bottle gourd,Bottle Gourd,FAQ,1200.0,1400.0,1300.0
Uttar Pradesh,Mathura,Mathura,Brinjal,Round,FAQ,1600.0,2000.0,1800.0
Uttar Pradesh,Mathura,Mathura,Cabbage,Cabbage,FAQ,1400.0,1600.0,1500.0
Uttar Pradesh,Mathura,Mathura,Cauliflower,Cauliflower,FAQ,2800.0,3200.0,3000.0
Uttar Pradesh,Mathura,Mathura,Cucumbar(Kheera),Cucumbar,FAQ,1400.0,1600.0,1500.0
Uttar Pradesh,Mathura,Mathura,Garlic,Desi,FAQ,5800.0,6200.0,6000.0
Uttar Pradesh,Mathura,Mathura,Ginger(Green),Green Ginger,FAQ,11000.0,11800.0,11400.0
Uttar Pradesh,Mathura,Mathura,Green Chilli,Green Chilly,FAQ,2600.0,3000.0,2800.0
Uttar Pradesh,Mathura,Mathura,Green Gram (Moong)(Whole),Green (Whole),FAQ,7350.0,7950.0,7760.0
Uttar Pradesh,Mathura,Mathura,Gur(Jaggery),Yellow,FAQ,3500.0,3700.0,3600.0
Uttar Pradesh,Mathura,Mathura,Jack Fruit,Jack Fruit,Medium,1500.0,1700.0,1600.0
Uttar Pradesh,Mathura,Mathura,Lemon,Lemon,FAQ,4400.0,4800.0,4600.0
Uttar Pradesh,Mathura,Mathura,Mousambi(Sweet Lime),Mousambi,Medium,3000.0,3400.0,3200.0
Uttar Pradesh,Mathura,Mathura,Mustard,Sarson(Black),FAQ,4460.0,5450.0,5450.0
Uttar Pradesh,Mathura,Mathura,Onion,Red,FAQ,1000.0,1250.0,1120.0
Uttar Pradesh,Mathura,Mathura,Papaya,Papaya,Medium,2800.0,3200.0,3000.0
Uttar Pradesh,Mathura,Mathura,Pomegranate,Pomogranate,Medium,6300.0,6800.0,6600.0
Uttar Pradesh,Mathura,Mathura,Potato,Desi,FAQ,780.0,1030.0,960.0
Uttar Pradesh,Mathura,Mathura,Pumpkin,Pumpkin,FAQ,900.0,1100.0,1000.0
Uttar Pradesh,Mathura,Mathura,Raddish,Raddish,FAQ,1600.0,2000.0,1800.0
Uttar Pradesh,Mathura,Mathura,Rice,III,FAQ,2750.0,2950.0,2860.0
Uttar Pradesh,Mathura,Mathura,Spinach,Spinach,FAQ,1200.0,1400.0,1300.0
Uttar Pradesh,Mathura,Mathura,Tomato,Deshi,FAQ,5200.0,5800.0,5500.0
Uttar Pradesh,Mathura,Mathura,Wheat,Dara,FAQ,2125.0,2250.0,2230.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,5400.0,5600.0,5500.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,1000.0,1200.0,1100.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bhindi(Ladies Finger),Bhindi,FAQ,700.0,850.0,750.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,FAQ,700.0,800.0,750.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,500.0,850.0,700.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Cucumbar(Kheera),Cucumbar,FAQ,700.0,800.0,750.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Garlic,Garlic,FAQ,6000.0,8000.0,6500.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Ginger(Green),Green Ginger,FAQ,5000.0,5600.0,5500.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,1250.0,1400.0,1340.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Potato,Desi,FAQ,1050.0,1250.0,1180.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,6800.0,6950.0,6875.0
Uttar Pradesh,Meerut,Meerut,Apple,Delicious,Medium,8750.0,9200.0,8920.0
Uttar Pradesh,Meerut,Meerut,Arhar (Tur/Red Gram)(Whole),Desi(Whole),FAQ,7800.0,8800.0,8150.0
Uttar Pradesh,Meerut,Meerut,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11200.0,12000.0,11800.0
Uttar Pradesh,Meerut,Meerut,Banana - Green,Banana - Green,FAQ,1780.0,1910.0,1870.0
Uttar Pradesh,Meerut,Meerut,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5670.0,5825.0,5750.0
Uttar Pradesh,Meerut,Meerut,Bhindi(Ladies Finger),Bhindi,FAQ,2065.0,2220.0,2150.0
Uttar Pradesh,Meerut,Meerut,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,8450.0,9135.0,8720.0
Uttar Pradesh,Meerut,Meerut,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,9400.0,10150.0,9550.0
Uttar Pradesh,Meerut,Meerut,Bottle gourd,Bottle Gourd,FAQ,2125.0,2300.0,2250.0
Uttar Pradesh,Meerut,Meerut,Brinjal,Brinjal,FAQ,2200.0,2385.0,2320.0
Uttar Pradesh,Meerut,Meerut,Cabbage,Cabbage,FAQ,1120.0,1250.0,1180.0
Uttar Pradesh,Meerut,Meerut,Cucumbar(Kheera),Cucumbar,FAQ,1870.0,1950.0,1910.0
Uttar Pradesh,Meerut,Meerut,Green Chilli,Green Chilly,FAQ,2100.0,2850.0,2550.0
Uttar Pradesh,Meerut,Meerut,Green Gram (Moong)(Whole),Green (Whole),FAQ,8365.0,9050.0,8575.0
Uttar Pradesh,Meerut,Meerut,Lentil (Masur)(Whole),Masur Dal,FAQ,6375.0,6950.0,6515.0
Uttar Pradesh,Meerut,Meerut,Mango,Dusheri,Medium,1400.0,2575.0,2260.0
Uttar Pradesh,Meerut,Meerut,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,1410.0,1635.0,1570.0
Uttar Pradesh,Meerut,Meerut,Mousambi(Sweet Lime),Mousambi,Medium,2750.0,3120.0,2980.0
Uttar Pradesh,Meerut,Meerut,Mustard,Sarson(Black),FAQ,5455.0,5500.0,5475.0
Uttar Pradesh,Meerut,Meerut,Mustard Oil,Mustard Oil,FAQ,11700.0,12500.0,12100.0
Uttar Pradesh,Meerut,Meerut,Onion,Red,FAQ,1165.0,1350.0,1275.0
Uttar Pradesh,Meerut,Meerut,Potato,Desi,FAQ,1130.0,1320.0,1175.0
Uttar Pradesh,Meerut,Meerut,Pumpkin,Pumpkin,FAQ,1200.0,1425.0,1375.0
Uttar Pradesh,Meerut,Meerut,Rice,III,FAQ,2800.0,3090.0,2900.0
Uttar Pradesh,Meerut,Meerut,Tomato,Local,FAQ,5750.0,6350.0,6030.0
Uttar Pradesh,Meerut,Meerut,Wheat,Dara,FAQ,2260.0,2320.0,2290.0
Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,Medium,10000.0,10150.0,10100.0
Uttar Pradesh,Mirzapur,Mirzapur,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,7300.0,7450.0,7400.0
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,12175.0,12275.0,12225.0
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,6350.0,6500.0,6420.0
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5650.0,5775.0,5715.0
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,9365.0,9475.0,9415.0
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,FAQ,1275.0,1375.0,1325.0
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,1775.0,1900.0,1835.0
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,FAQ,5900.0,5975.0,5935.0
Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,FAQ,10375.0,10500.0,10450.0
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,FAQ,2375.0,3450.0,3325.0
